FOLIO,UNIDAD,TRIM,REG_MUE,SEXO,EDAD,LOCALI,MUN_NAC,PAI_NAC,VIE_UD,VIVE,RAZON,TRABAJA,NUM_PER,P1,P1_1,P1_2,P1_3,P2_GRA,P2_NIV,P3,P4,P4_1,P5,P5_1,P5_1_1,P6_PAI,P6_EST,P6_MUN,P6_LOC,P7C,P7T,P8,P8_1,P8_2,P8_3,P8_4C,P8_4D,P8_4U,P8_4T,P8_5,P8_6,P8_7,P8_8,P8_8_1,P8_9,P8_9_1,P8_10,P8_11,P8_11_1C,P8_11_1T,P8_12M,P8_12A,P8_13C,P8_13D,P8_13U,P8_13T,P8_14,P8_15,P8_16,P8_17,P9,P9_1,P9_1_1C,P9_1_1T,P9_1_2E,P9_1_2M,P9_1_2L,P10,P10_1,P10_2C,P10_2T,P10_2_1,P10_211C,P10_211U,P10_211T,P10_212,P10_213,P10_214,P10_215,P10_216C,P10_216U,P102161C,P102161U,P1021611,P10_217,P10_218,P11C,P11T,P11_1,P11_2,P11_2_1,P12C,P12U,P12_1,P13,P13_1,P13_2,P13_2_1,P13_3,P13_3_1C,P13_3_1E,P13_4C,P13_4T,P13_5,P13_6,P14,P14_1,P14_2,P15,P16,P16_1C,P16_1T,P17,P17_1C,P17_1U,P18,P19,P20C,P20T,P20_1C,P20_1E,P20_2,P20_2_1,P20_2_2,P20_3,P20_3_1,P20_3_2C,P20_3_2T,P20_3_3C,P20_3_3T,P20_3_4,P20_3_5,P20_3_6C,P20_3_6D,P20_3_6T,P20_3_7,P20_3_8,P20_3_9,P20_3_10,P20_3101,P20_3_11,P20_311A,P20_311B,P20_311C,P20_311D,P20_311E,P20_311F,P20_311G,P20_311H,P20_311I,P20_311J,P20_311K,P20_311L,P20_3_12,P20_3_13,P20_3131,P2031311,P20_3_14,P20_3_15,P20_3_16,P21,N8_5,N8_6,N8_14,N8_15,N10_212,N10_213,N20_3_7,N20_3_8,X8_5,X8_14,X10_212,X20_3_7,PONDERAD
8292,289401,4,7,1,22,1,82,15,15,2,5,0,59,1,0,0,0,3,3,1,2,2,5,2,2,1,15,82,2,0,4,1,0,12,5,0,0,0,0,7,5,1,3,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,91,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,98,8,0,0,0,500000,1,2,9,0,0,0,0,0,0,0,0,0,0,1,0,0,89,1,1,4,1,9999998,8,2,2,1,5,38,14,1,1,1,1,1,1,4,1,4,8,6,3,50,1,18,3,11,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,9998,0,0,0,0,0,5,7,4,0,0,99,0,18,2,5,0,99,4,798.09
8293,289401,4,7,1,43,2,106,15,15,2,5,0,10,1,0,0,0,3,2,2,1,0,5,1,1,1,14,23,2,9,3,1,0,6,5,20,0,2,2,7,5,1,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,8,0,0,0,500000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,5,0,0,0,202.91
8294,289401,4,7,1,22,2,106,15,9,2,5,0,33,1,0,0,0,6,2,1,2,2,4,1,1,1,15,106,2,0,4,1,0,8,6,0,0,0,0,7,5,1,3,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,8,0,0,0,500000,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,90,1,98,8,1,300,3,2,2,7,5,50,9,1,1,1,1,2,1,3,8,3,8,6,5,50,3,12,5,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,9998,0,0,0,0,0,5,7,4,0,0,0,0,12,4,5,0,0,6,355.08
82305,289401,4,7,1,46,1,285,20,3,2,5,0,69,1,0,0,0,2,2,2,1,0,4,1,1,1,20,285,1,0,4,1,0,99,8,9999998,98,8,8,7,6,1,5,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,180,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,5,0,0,0,446.39
7812,299401,4,7,1,20,1,263,20,20,2,3,2,199,1,0,0,0,6,2,1,2,2,5,3,3,1,20,263,1,0,4,1,0,11,6,250,0,2,3,11,5,3,1,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,1,1,655,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,6,0,0,0,884.06
7813,299401,4,7,1,30,2,14,22,22,2,5,0,145,1,0,0,0,6,2,2,1,0,4,1,1,1,22,14,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,98,98,0,0,0,0,11,5,3,1,1,0,0,0,0,0,0,2,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,350,2,2,1,1,1,3,1,10,5,6,3,1,1,11,82,2,93,1,2,1,2,0,0,1,1,7,4,10,5,1,2,1,1,1,7,3,7,3,8,5,4,23,1,7,5,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,720,500,2,3,7,6,5,0,0,11,4,0,0,7,4,0,6,0,5,660.94
7814,299401,4,7,1,18,1,92,14,14,2,5,0,295,1,0,0,0,3,3,1,2,2,4,1,1,1,14,92,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,98,98,0,0,0,0,7,5,1,3,1,0,0,0,0,0,0,2,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,320,2,2,1,1,1,4,1,10,5,98,8,1,1,2,87,2,89,1,2,1,2,0,0,1,1,4,5,10,5,1,1,1,1,4,4,4,3,4,8,5,5,0,1,12,5,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,800,200,1,2,90,6,5,0,0,7,4,0,0,12,4,0,5,0,6,1058.06
8261,299401,4,7,2,36,2,87,30,14,2,3,2,46,1,0,0,0,6,2,2,2,1,8,1,1,1,14,39,2,20,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,94,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,0,500,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.3
8262,299401,4,7,1,22,1,8,16,16,2,3,2,31,1,0,0,0,6,2,1,2,2,7,2,2,1,16,8,1,0,4,1,0,6,5,0,0,0,0,7,6,1,3,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,3,3,1,30,2,2,11,6,14,2,200,2,0,0,0,0,0,1,4,2,2,0,500,2,2,2,0,0,0,0,0,0,0,0,0,0,2,88,2,90,1,1,3,2,0,0,2,2,6,4,10,5,1,1,1,1,4,5,3,4,3,8,5,6,0,1,19,6,13,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,280,0,0,0,0,0,1,7,4,0,0,11,4,19,4,5,0,6,4,261.01
8263,299401,4,7,1,39,1,10,22,15,2,5,0,136,1,0,0,0,6,2,2,1,0,6,1,1,1,22,10,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,94,5,50,3,1,13,3,7,2,1,0,0,0,0,0,0,2,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,900,2,2,1,1,1,2,1,1,5,1,4,1,1,8,75,2,93,1,6,1,2,0,0,1,1,1,5,1,5,1,1,1,1,1,1,4,1,4,12,5,5,50,1,13,3,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1200,7000,1,2,1,6,5,0,0,13,2,0,0,13,2,0,4,0,4,383.09
8306,319401,4,7,1,30,1,48,16,16,2,5,0,43,2,1,0,0,0,1,2,1,0,9,1,1,1,16,48,1,0,4,1,0,9,6,20,0,2,2,7,6,1,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,91,2,3,1,25,2,2,12,6,5,2,600,2,200,2,1,2,1,4,4,3,1,99,250,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,88,3,1,1,2,0,0,2,2,7,4,10,5,2,0,0,1,3,5,3,4,3,8,6,200,0,3,11,6,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,800,0,0,0,0,0,2,7,4,0,0,12,4,11,4,5,0,6,6,673.85
8307,319401,4,7,1,19,2,2,2,2,2,3,2,82,1,0,0,0,6,2,1,1,0,1,0,0,1,2,2,2,0,4,1,0,10,5,500,0,2,3,11,5,14,5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,92,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,25,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,6,0,0,0,736.54
8308,319401,4,7,1,32,2,108,16,16,2,5,0,30,2,3,0,0,0,1,2,1,0,4,1,1,1,16,108,2,0,4,1,0,9,6,35,0,2,1,11,5,5,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,1,4,250,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,6,0,0,0,294.61
8309,319401,4,7,1,74,1,73,16,16,2,5,0,3,2,4,0,1,0,1,2,1,0,9,2,2,1,16,73,1,0,4,1,0,6,5,200,0,2,3,11,6,3,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,1,1,300,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,6,0,0,0,152.79
8340,319401,4,7,1,23,1,16,20,20,2,5,0,31,2,10,0,0,6,2,2,1,0,3,1,1,1,20,16,1,0,4,1,0,10,5,25,0,2,2,7,6,1,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,8,0,0,0,366,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,5,0,0,0,419.2
8341,319401,4,7,2,21,2,1,2,2,2,1,2,10,1,0,0,0,1,8,1,2,2,4,1,1,1,2,1,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,0,25,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.45
8343,19402,4,7,1,21,2,12,25,25,2,5,0,36,2,1,0,0,3,3,1,2,2,7,2,2,1,25,12,2,0,4,1,0,8,5,30,0,2,2,7,6,1,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,92,6,3,1,180,2,3,11,6,3,1,720,2,0,0,0,0,0,98,8,0,0,0,183,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,11,4,0,0,5,0,6,0,287.18
8344,19402,4,7,1,28,2,1,25,25,2,6,0,59,2,4,3,4,1,3,2,1,0,4,1,1,1,25,1,2,0,4,1,0,8,6,300,0,2,3,11,5,14,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,92,2,4,1,500,2,3,11,5,14,2,1500,2,0,0,0,0,0,0,6,6,1,2,1000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,11,4,0,0,6,0,6,0,915.86
8345,19402,4,7,1,36,1,38,16,16,2,3,2,30,2,1,0,0,3,2,2,1,0,5,1,1,1,16,38,2,0,4,1,0,6,7,0,0,0,0,7,6,1,4,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,1,4,335,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,5,0,0,0,258.72
8242,39402,4,7,1,21,2,106,15,15,2,3,2,46,2,3,0,3,6,2,1,2,2,6,2,2,1,15,106,2,0,4,1,0,8,6,0,0,0,0,7,5,1,3,8,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,8,0,0,0,400000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,5,0,0,0,309.84
8243,39402,4,7,1,19,1,19,17,17,2,3,2,50,1,0,0,0,3,4,1,2,2,6,2,0,1,17,19,1,0,4,1,0,99,9,0,0,0,0,99,9,99,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,300000,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,9,0,0,0,0,0,0,99,0,0,0,336.79
8300,39402,4,7,1,50,1,94,16,16,2,7,2,94,1,0,0,0,3,2,2,1,0,10,5,5,1,16,94,1,0,4,1,0,8,5,0,0,0,0,7,6,1,5,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,300,2,1,1,1,3,0,1,2,5,3,3,1,1,11,76,1,93,1,1,2,2,0,0,1,1,4,4,2,5,1,1,1,1,1,4,3,4,3,8,5,40,0,2,7,6,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,800,0,0,0,0,0,1,7,4,0,0,0,0,7,4,5,0,0,5,249.22
8301,39402,4,7,1,23,2,37,8,14,2,3,2,50,2,1,0,1,6,5,2,2,1,3,2,2,1,8,37,2,0,4,1,0,10,6,350000,0,1,3,11,5,5,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,460000,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,6,0,0,0,336.79
8302,39402,4,7,1,25,2,108,16,14,2,5,0,116,1,0,0,0,2,3,1,2,2,5,3,3,1,16,108,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,98,98,0,0,0,0,99,0,0,0,1,0,0,0,0,0,0,2,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,500000,1,2,1,1,2,2,1,1,5,1,4,1,1,11,85,2,93,1,1,1,2,0,0,1,1,9,4,1,5,1,1,1,1,1,8,3,8,3,8,5,5,0,1,11,5,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,4,9998,0,0,0,0,0,5,0,0,99,0,0,0,11,4,0,99,0,6,404.14
8303,39402,4,7,1,48,1,104,16,16,2,5,0,194,2,1,0,1,2,2,2,1,0,11,3,0,1,16,104,1,0,4,2,1,12,6,0,0,0,0,7,5,1,3,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,380000,1,2,1,1,2,3,1,1,5,0,5,1,1,10,88,1,93,1,1,2,2,0,0,1,1,7,4,10,5,1,1,1,1,1,7,3,7,3,8,6,5,0,1,7,5,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,9998,0,0,0,0,0,1,7,4,0,0,0,0,7,4,5,0,0,5,449.61
8304,39402,4,7,1,18,1,15,9,15,2,3,2,121,2,2,0,2,6,2,1,2,2,9,7,0,1,9,15,1,0,4,1,0,8,6,100,0,2,3,13,3,8,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,8,0,0,0,400000,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,4,0,0,0,643.26
8310,39402,4,7,1,20,1,60,13,9,2,7,2,110,2,3,0,0,3,3,1,2,2,7,2,2,1,9,5,2,3,3,1,0,8,6,140,0,2,3,11,4,3,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,8,0,0,0,287,2,2,1,1,2,3,1,10,5,6,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,6,0,0,0,336.79
8311,39402,4,7,1,17,2,39,14,14,2,5,0,36,2,4,2,4,5,2,1,2,2,9,3,3,1,14,39,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,2,280000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.23
8312,39402,4,7,1,24,1,29,16,14,2,5,0,52,1,0,0,0,1,3,2,1,0,3,1,1,1,16,29,1,0,4,1,0,8,6,15,0,2,2,7,5,1,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,94,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,0,600000,1,2,1,1,2,3,1,10,5,8,3,1,1,2,88,2,93,1,2,2,2,0,0,1,1,1,5,10,5,1,1,1,1,4,1,4,1,4,6,6,200,0,3,7,5,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,800,400,2,1,5,6,5,7,4,0,0,0,0,7,4,5,0,0,5,199.83
8313,39402,4,7,1,30,2,1,6,6,2,5,0,75,1,0,0,0,2,2,1,1,0,3,3,3,1,6,7,2,0,4,1,0,5,6,40,0,2,2,7,5,1,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,8,0,0,0,0,0,0,1,1,2,3,2,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,5,0,0,0,255.96
8314,49402,4,7,1,24,1,23,12,12,2,7,2,11,2,3,0,1,3,3,2,1,0,6,1,1,1,12,23,1,0,4,1,0,6,4,750,0,2,3,16,6,7,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,8,0,0,0,500,2,1,1,1,2,99,1,10,5,98,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,3,0,0,0,401.88
8315,49402,4,7,1,17,1,92,14,14,2,5,0,50,1,0,0,0,6,2,1,2,2,7,3,3,1,14,92,1,0,4,1,0,8,5,0,0,0,0,7,6,1,3,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,5,400,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,5,0,0,0,460.07
8316,49402,4,7,1,29,1,92,14,14,2,5,0,7,1,0,0,0,2,3,1,2,2,9,3,3,1,14,39,2,20,3,1,0,5,6,200,0,2,3,12,5,3,1,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,400000,1,1,1,1,2,3,1,10,5,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,6,0,0,0,278.43
8254,69402,4,7,1,63,1,6,17,17,2,5,0,32,1,0,0,0,6,2,2,1,0,7,3,0,1,17,6,2,0,4,1,0,8,6,50,0,2,2,11,6,5,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,1,4,320,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,6,0,0,0,260.14
8255,69402,4,7,1,60,2,107,16,16,2,5,0,21,1,0,0,0,0,1,5,1,0,4,4,4,1,16,107,2,0,4,1,0,4,5,9999998,98,8,8,7,6,1,4,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,400,2,2,1,1,1,3,1,10,5,3,3,1,1,11,71,2,93,1,3,1,2,0,0,1,1,3,4,10,5,1,1,1,1,1,3,3,3,3,8,6,4,50,1,7,6,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1500,0,0,0,0,0,4,7,4,0,0,0,0,7,4,5,0,0,5,158.8
8256,69402,4,7,1,26,1,114,14,14,2,5,0,18,1,0,0,0,6,2,2,1,0,5,1,1,1,14,114,1,0,4,1,0,8,6,23,0,2,2,11,5,3,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,91,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,1,99,200,2,1,1,2,2,3,1,10,5,8,3,2,2,2,91,2,91,1,8,1,1,300,3,2,2,3,4,10,5,2,0,0,1,1,2,3,2,3,6,4,4,50,1,16,6,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,800,600,2,2,2,6,1,11,4,0,0,0,0,16,4,6,0,0,3,225.67
